,phrases,frequency,English
5301,screw fix the all rusti,1,
5302,screw miss support support backer,1,
5303,screw still fit the vase,1,
5304,sd card did come like,1,
5305,sd hc outdat version the,1,
5306,sd xc chip came micro,1,
5307,sd xc class ten card,1,
5308,sdclassetencom card sand rec diff,1,
5309,se the mail my citi,1,
5310,seal arriv came print the,1,
5311,seal box look ok perfum,1,
5312,seal box the clock box,1,
5313,seal box wa one one,1,
5314,seal came the amount product,1,
5315,seal coupl marketplac togeth sale,1,
5316,seal did like and have,1,
5317,seal glu the packag much,1,
5318,seal ha sticker auto adhes,1,
5319,seal leas the packag dirti,1,
5320,seal packag open observ perfum,1,
5321,seal packag tri make exchang,1,
5322,seal receiv three doll are,1,
5323,seal the lid do not,1,
5324,seam made without qualiti do,1,
5325,search the internet discov it,1,
5326,season ink it not almost,1,
5327,seat backer feet screw miss,1,
5328,seat curli white part so,1,
5329,seat fit properli came without,1,
5330,second day use simpli undermin,1,
5331,second feedback the seller it,1,
5332,second gener processor old outdat,1,
5333,second item len ol better,1,
5334,second ll get touch proton,1,
5335,second order doe arriv the,1,
5336,second problem problem other cancel,1,
5337,second purchas realiz the second,1,
5338,second the condit the first,1,
5339,second time bought same product,1,
5340,second time buy same product,1,
5341,second time did receiv product,1,
5342,second time had problem deliveri,1,
5343,second time make purchas first,1,
5344,second time write bought three,1,
5345,sede brought one and voic,1,
5346,sede option prefer pay twenti,1,
5347,sede ten someth like wait,1,
5348,see detail the deliveri address,1,
5349,see had happen so far,1,
5350,see in shop distribut to,1,
5351,see it arriv time wait,1,
5352,see it go be charg,1,
5353,see lack four magnet sensor,1,
5354,see replac the product get,1,
5355,see store chang the product,1,
5356,see targaryen canist partner said,1,
5357,see will return the money,1,
5358,seem alreadi request the releas,1,
5359,seem bad guy the store,1,
5360,seem be big when arriv,1,
5361,seem be greater not to,1,
5362,seem done home cushion came,1,
5363,seem fabric draw differ dead,1,
5364,seem good the bottom rubber,1,
5365,seem have alreadi use scratch,1,
5366,seem prod parallel report the,1,
5367,seem solut given site to,1,
5368,seem the product alreadi use,1,
5369,seem use product packag without,1,
5370,seen product have pay wait,1,
5371,seen the product he certainli,1,
5372,select purchas veri clear blue,1,
5373,sell book deliv anoth is,1,
5374,sell compromis consum confid the,1,
5375,sell hygien kit me get,1,
5376,sell onli one warn to,1,
5377,sell product doe have stock,1,
5378,sell product doe understand anyth,1,
5379,sell product without stock onli,1,
5380,sell two day tri contact,1,
5381,sell veri expens product the,1,
5382,sell want buy purchas know,1,
5383,sell when have problem in,1,
5384,seller cancel request without warn,1,
5385,seller inform request the product,1,
5386,seller not deliv product ask,1,
5387,seller not give ani satisfact,1,
5388,seller not return request return,1,
5389,seller not take the proper,1,
5390,seller noth comment the product,1,
5391,seller purchas the product were,1,
5392,seller so far had return,1,
5393,seller the chair came correct,1,
5394,seller the sixteenth the last,1,
5395,seller until hj give satisfact,1,
5396,seller wait make the exchang,1,
5397,seller wait six day later,1,
5398,seller would like know will,1,
5399,seller you problem is phone,1,
5400,semi automat price differ almost,1,
5401,send ani inform separ deliveri,1,
5402,send by email the contact,1,
5403,send contact partner push the,1,
5404,send evalu plu note everyth,1,
5405,send four twenti seven eighteen,1,
5406,send get the post offic,1,
5407,send incorrect gener problem return,1,
5408,send is doe same effect,1,
5409,send it not product stock,1,
5410,send item make the applianc,1,
5411,send mail make contact we,2,
5412,send miss one day win,1,
5413,send miss want quick immedi,1,
5414,send postal code that can,1,
5415,send product accord the advertis,1,
5416,send product compani differ post,1,
5417,send product configur of offer,1,
5418,send product der withdrawn the,1,
5419,send product ha yet arriv,1,
5420,send product sinc confirm payment,1,
5421,send product soon alway buy,1,
5422,send product took long time,1,
5423,send sede ten someth like,1,
5424,send the correct product so,1,
5425,send the custom turn to,1,
5426,send the direct link the,1,
5427,send the miss product the,1,
5428,send the other pf unit,1,
5429,send the product just sent,1,
5430,send the product thi time,1,
5431,send the remaind the purchas,1,
5432,send the rest the tire,1,
5433,send the voic the manual,1,
5434,send the worst they had,1,
5435,send voic product to deliv,1,
5436,send wa behind would not,1,
5437,send wrong request doe not,1,
5438,sender canist com no idea,1,
5439,sensor not work alreadi the,1,
5440,sensor wa four thousand one,1,
5441,sent an email say the,1,
5442,sent an voic stolen nobodi,1,
5443,sent anoth complet differ voic,1,
5444,sent anoth detalh had alreadi,1,
5445,sent anoth product behalf viniciu,1,
5446,sent anoth product ha noth,1,
5447,sent anoth product not contact,1,
5448,sent anoth product place bought,1,
5449,sent anoth product without even,1,
5450,sent anoth still smaller valu,1,
5451,sent anyway did revers valu,1,
5452,sent batgirl we alreadi my,1,
5453,sent blank made the exchang,1,
5454,sent broken crack made the,1,
5455,sent clock arriv watch wa,1,
5456,sent defect reason would have,1,
5457,sent doe serv my cell,1,
5458,sent email ask chang they,1,
5459,sent email ask forti eight,1,
5460,sent email ask what happen,1,
5461,sent email blame post offic,1,
5462,sent email inform still no,1,
5463,sent email inform that are,1,
5464,sent email make the exchang,1,
5465,sent email say did have,1,
5466,sent email so far one,1,
5467,sent email the compani no,1,
5468,sent fals damag you even,1,
5469,sent few day ago did,1,
5470,sent fulli divers merchandis the,1,
5471,sent gave color hate purchas,1,
5472,sent guarante the guarante came,1,
5473,sent in wrong color that,1,
5474,sent is well the amount,1,
5475,sent just one item the,1,
5476,sent mail complain that would,1,
5477,sent mail no one return,1,
5478,sent mail no one the,1,
5479,sent mail the compani accord,1,
5480,sent messag email websit canist,1,
5481,sent messag inform so far,1,
5482,sent messag not get answer,1,
5483,sent messag so far respons,1,
5484,sent messag store such situat,1,
5485,sent messag until today did,1,
5486,sent msg one answer one,1,
5487,sent my request back wait,1,
5488,sent not contact speak deliveri,1,
5489,sent not get respons the,1,
5490,sent not happen receiv by,1,
5491,sent one note came quantiti,1,
5492,sent one product did get,1,
5493,sent onli one merchandis paid,1,
5494,sent origin blumenau are ask,1,
5495,sent out origin packag insid,1,
5496,sent packag note do know,2,
5497,sent piston kit cg one,1,
5498,sent plastic that bought stainless,1,
5499,sent product anoth model total,1,
5500,sent product ching ling place,1,
5501,sent product close win expir,1,
5502,sent product return product want,1,
5503,sent receiv name book earli,1,
5504,sent red color discov return,1,
5505,sent refer mail delay product,1,
5506,sent sever email msg complaint,1,
5507,sent sever email no one,1,
5508,sent similar product inganosa propaganda,1,
5509,sent that advertis request return,1,
5510,sent that wa deliv the,1,
5511,sent the advertis templat noth,1,
5512,sent the casino vintag digit,1,
5513,sent the footag two zero,1,
5514,sent the of toast the,1,
5515,sent the packag want other,1,
5516,sent the product someon els,2,
5517,sent the product wa an,1,
5518,sent the southern region live,1,
5519,sent they sent in wrong,1,
5520,sent total differ product request,1,
5521,sent two curtain one one,1,
5522,sent two hundr twenti had,2,
5523,sent two hundr twenti nap,1,
5524,sent two parallel unit old,1,
5525,sent two separ filter one,1,
5526,sent two wrong tri get,1,
5527,sent voic the product not,1,
5528,sent within deadlin howev addit,1,
5529,sent without packag draw wa,1,
5530,sent wrong becaus ask chrome,1,
5531,sent wrong product now report,1,
5532,sent wrong product sent plate,1,
5533,separ deliveri the item deadlin,1,
5534,separ deliveri when open the,1,
5535,separ filter one the other,1,
5536,separ the product compani not,1,
5537,separ the store question receiv,1,
5538,separ would like know chang,1,
5539,seri two ye seri three,1,
5540,seriou problem deliveri the product,1,
5541,seriou transport without voic the,1,
5542,serv model two thousand nine,1,
5543,serv my cell phone immedi,1,
5544,serv nine thousand five hundr,1,
5545,serv noth me request the,1,
5546,serv vehicl parti two thousand,1,
5547,servant came poorli pack leak,1,
5548,servic canist com store make,1,
5549,servic deliveri even return my,1,
5550,servic far did solv problem,1,
5551,servic front respons the deadlin,1,
5552,servic never site the showtim,1,
5553,servic purchas the internet will,1,
5554,servic the canist the charger,1,
5555,servic the deliveri the product,1,
5556,set although appear the voic,1,
5557,set came white did like,1,
5558,set half the averag offer,1,
5559,set len ol king four,1,
5560,set sent the packag want,1,
5561,settl infus the compani deliv,1,
5562,setup chines not work correctli,1,
5563,seven are want cancel purchas,1,
5564,seven billion five hundr nineti,1,
5565,seven control receiv kdlforti one,1,
5566,seven day accord the consum,1,
5567,seven day one the and,1,
5568,seven day the combin date,1,
5569,seven deliveri forecast seven thirti,1,
5570,seven deliveri forecast the twenti,1,
5571,seven deliveri forecast twenti five,1,
5572,seven eight targaryen deliveri time,1,
5573,seven eighteen did receiv complet,1,
5574,seven four dual core android,1,
5575,seven four seven two thousand,1,
5576,seven ha yet arriv product,1,
5577,seven hundr and seventi one,1,
5578,seven hundr forti one appear,1,
5579,seven hundr sixti one receiv,1,
5580,seven is add have make,1,
5581,seven million eight hundr five,1,
5582,seven neither nf the product,1,
5583,seven nineti five request the,1,
5584,seven no posit the product,1,
5585,seven onli today wa warn,1,
5586,seven product bought receiv one,1,
5587,seven sent two hundr twenti,1,
5588,seven seven neither nf the,1,
5589,seven so far have receiv,1,
5590,seven the moment exchang had,1,
5591,seven thirti now neither note,1,
5592,seven thousand four hundr fifti,1,
5593,seven thousand nine hundr fifti,1,
5594,seven thousand six hundr twenti,1,
5595,seven thousand three hundr ten,1,
5596,seven today seven seven neither,1,
5597,seven today twenti eight seven,1,
5598,seven two thousand eighteen num,1,
5599,seven two thousand eighteen so,1,
5600,seven until date not receiv,1,
5601,seven vacuum cleaner wa deliv,1,
5602,seven wish return the amount,1,
5603,seventeen eight not yet deliv,1,
5604,seventeen eighteen far had return,1,
5605,seventeen eighteen wa contact justifi,1,
5606,seventeen four eighteen wa further,1,
5607,seventeen two thousand eighteen have,1,
5608,seventeenth still not receiv the,1,
5609,seventi five read want know,1,
5610,seventi five sad need the,1,
5611,seventi four hundr announc alreadi,1,
