,phrases,frequency
5815,still hope know wa,1
5816,still hope receiv product,1
5817,still no nativ respons,1
5818,still not get respons,1
5819,still not get touch,1
5820,still not know deceiv,1
5821,still not know the,1
5822,still not look me,1
5823,still not receiv email,1
5824,still not receiv money,1
5825,still not receiv product,4
5826,still not receiv the,1
5827,still not respond my,1
5828,still not the refund,1
5829,still not total to,1
5830,still product not arriv,1
5831,still receiv in command,1
5832,still receiv product past,1
5833,still recommend the store,1
5834,still regist on the,1
5835,still see it arriv,1
5836,still sent anoth detalh,1
5837,still smaller valu did,1
5838,still store deliveri time,1
5839,still stuck post offic,1
5840,still ten to describ,1
5841,still the deadlin deliveri,1
5842,still the disappoint not,1
5843,still the hand mail,1
5844,still the small box,1
5845,still today await order,1
5846,still wait return what,1
5847,still wait the cancel,1
5848,still wait the money,1
5849,still wait the product,2
5850,still wait the rest,1
5851,still wait the second,1
5852,still wait voic store,1
5853,stipul deadlin did come,1
5854,stipul deadlin ha receiv,1
5855,stipul deadlin use money,1
5856,stipul period neither satisfact,1
5857,stock call to return,1
5858,stock crime stark follow,1
5859,stock did revers money,1
5860,stock doe answer client,1
5861,stock extrem unpleas situat,1
5862,stock leav avail the,1
5863,stock let see will,1
5864,stock on canist websit,1
5865,stock onli warn nf,1
5866,stock should confirm they,1
5867,stock the end the,1
5868,stock three week request,1
5869,stock time purchas not,1
5870,stock when bought said,1
5871,stock would would marri,1
5872,stolen nobodi solv problem,1
5873,stolen post offic until,1
5874,stone grind manual screw,1
5875,stop conclus sent broken,1
5876,stop fulfil purchas made,1
5877,stop no refer how,1
5878,stop print even full,1
5879,stop receiv product thi,1
5880,stop receiv two disappoint,1
5881,stop the bracket not,1
5882,stop the post offic,1
5883,stop work contact sand,1
5884,stop work use solut,1
5885,store also came unus,1
5886,store alway perfect howev,1
5887,store an answer until,1
5888,store anyon alreadi made,1
5889,store are announc origin,1
5890,store as doorway commit,1
5891,store bar exercis would,1
5892,store bill mosquito net,1
5893,store bought alway deliv,1
5894,store bought tabl eas,1
5895,store bought two equal,1
5896,store buy the site,2
5897,store came one site,1
5898,store canist pleas post,1
5899,store chang the product,1
5900,store charg for freight,1
5901,store continu without product,1
5902,store decid time doe,1
5903,store deliveri be quick,1
5904,store deliveri time alreadi,1
5905,store detail still arriv,1
5906,store did put surnam,1
5907,store expect qualiti watch,1
5908,store fault someth be,1
5909,store four day inform,1
5910,store given did answer,1
5911,store hand product exchang,1
5912,store hope receiv paid,1
5913,store hope return you,1
5914,store hope they solv,1
5915,store horribl will never,1
5916,store in the carrier,1
5917,store is neg precis,1
5918,store it let wish,1
5919,store it the first,1
5920,store like canist allow,1
5921,store made request last,1
5922,store make paid deliv,1
5923,store make the exchang,2
5924,store measur bag larg,1
5925,store need see store,1
5926,store never problem hope,1
5927,store ngm respond me,1
5928,store not deliv the,1
5929,store not give exchang,1
5930,store not receiv product,2
5931,store not say anyth,1
5932,store not sell watch,1
5933,store not take action,1
5934,store noth complain the,1
5935,store offer did fulfil,1
5936,store one book brazilian,1
5937,store one nineti nine,1
5938,store onli came one,1
5939,store onli receiv one,1
5940,store open complaint noth,1
5941,store other product bought,1
5942,store pay attent the,1
5943,store post otherwis not,1
5944,store product poor qualiti,1
5945,store question receiv one,1
5946,store question through email,1
5947,store receiv return the,1
5948,store recommend the product,1
5949,store refer the deliveri,1
5950,store reject request am,1
5951,store relat the avail,2
5952,store return me posit,1
5953,store said had merchandis,1
5954,store said would deliv,1
5955,store sell product doe,1
5956,store sell veri expens,1
5957,store send postal code,1
5958,store sent fals damag,1
5959,store sent piec the,1
5960,store sent product return,1
5961,store sent voic the,1
5962,store sever time even,1
5963,store simpli not deliv,1
5964,store sinc product deliv,1
5965,store so far have,1
5966,store so mani purchas,1
5967,store solv problem will,1
5968,store stallion never receiv,1
5969,store stark would remov,1
5970,store still the disappoint,1
5971,store such situat wait,1
5972,store take but go,1
5973,store take mt make,1
5974,store the date quot,1
5975,store the mail say,1
5976,store the product came,2
5977,store the product not,1
5978,store the respons from,1
5979,store the site need,1
5980,store thi feat not,1
5981,store thi time product,1
5982,store to thi revenu,1
5983,store to use anoth,1
5984,store tri make purchas,1
5985,store with the canist,1
5986,store with you want,1
5987,store you just want,1
5988,store you not fulfil,1
5989,store zero qualif do,1
5990,straight equal the photo,1
5991,strang addit the licens,1
5992,strang not like product,1
5993,streamlin deliveri want money,1
5994,street negreiro lovato thirti,1
5995,street not pass car,1
5996,stress arriv defect anoth,1
5997,strike delay occur unfortun,1
5998,strike disord canist store,1
5999,strike from tracker not,1
6000,strike ligu contact clarif,1
6001,strike not indic canist,1
6002,strike the countri occur,1
6003,strike truck driver it,1
6004,strong smell could wear,1
6005,structur alreadi crack product,1
6006,structur would like check,1
6007,stuck post offic know,1
6008,studi chose buy the,1
6009,sub nica never thi,1
6010,succeed far can targaryen,1
6011,such bad qualiti like,1
6012,such it realli of,1
6013,such practic they worthi,1
6014,such situat wait an,1
6015,suit do return the,1
6016,suit voir small suit,1
6017,summar ask cardboard export,1
6018,sunday were peopl respons,1
6019,super annoy american store,1
6020,super disappoint product came,1
6021,super face bottl receiv,1
6022,super faith hi deadlin,1
6023,super fine qualiti look,1
6024,super short duti have,1
6025,super small have use,1
6026,super thin quilt ye,1
6027,suppli cabl the same,1
6028,supplier ha post product,1
6029,supplier not contact resolv,1
6030,supplier purchas four len,1
6031,supplier respons what should,1
6032,supplier thi situat pleas,1
6033,supplier week no qualiti,1
6034,support backer instal manual,1
6035,support grill much thinner,1
6036,support help on the,1
6037,support support backer instal,1
6038,support the top bad,1
6039,surnam the identif deliveri,1
6040,surpris came broken am,1
6041,surpris receiv saw it,1
6042,surpris receiv the one,1
6043,surpris the app not,1
6044,surrend hj alreadi two,1
6045,surrend it good noth,1
6046,suspect game just came,1
6047,switch correct it did,1
6048,switch tri call the,1
6049,sword sixti cm bright,1
6050,sword the size were,1
6051,swore be abl trust,1
6052,system failur until present,1
6053,system ineffici doe offer,1
6054,system not accept tri,1
6055,system purchas neg situat,1
6056,system thi store charg,1
6057,tabl baba the support,1
6058,tabl eas two eight,1
6059,tabl is mislead the,1
6060,tabl two children chair,1
6061,tabl yet deliv can,1
6062,tablecloth without anoth four,1
6063,tablet arriv the whole,1
6064,tablet be upon tone,1
6065,tablet came one hundr,1
6066,tablet come broken decreas,1
6067,tablet deliv box onli,1
6068,tablet genesi accord the,1
6069,tablet not receiv chlorin,1
6070,tablet receiv product contain,1
6071,tablet request exchang twenti,1
6072,tablet two agr tri,1
6073,tactic vest ha code,1
6074,take action onli send,1
6075,take action thi partner,1
6076,take arrang justic to,1
6077,take but go take,1
6078,take complaint anymor no,1
6079,take deliveri not releas,1
6080,take faith client dissatisfact,1
6081,take huge deadlin deliveri,1
6082,take if did not,1
6083,take just want receiv,1
6084,take littl comment yet,1
6085,take long charg cell,1
6086,take long get touch,1
6087,take long usual car,1
6088,take mt make revers,1
6089,take paid absurd freight,1
6090,take proton describ one,1
6091,take shower paid one,1
6092,take simpl voic send,1
6093,take solv problem can,1
6094,take targaryen partner have,1
6095,take than one month,1
6096,take the note partnership,1
6097,take the product alway,1
6098,take the proper care,1
6099,take time get anoth,1
6100,taken care not know,1
6101,taken nineti day arriv,1
6102,talk an attend love,1
6103,talk anyon either phone,1
6104,talk not receiv product,1
6105,talk the seller you,1
6106,talk us terribl say,1
6107,talk went wrong by,1
6108,talk you yet wa,1
6109,tango nascar receiv anoth,1
6110,tank tap for hose,1
6111,tank want return product,1
6112,tap for hose have,1
6113,tape went mail far,1
6114,targaryen alreadi ten request,1
6115,targaryen announc kit onli,1
6116,targaryen brand it is,1
6117,targaryen canist partner said,1
6118,targaryen claim the address,1
6119,targaryen compani reliabl seen,1
6120,targaryen deliveri time twenti,1
6121,targaryen email said they,1
6122,targaryen nation product ye,1
6123,targaryen never buy anyth,1
6124,targaryen not deliveri time,1
6125,targaryen not eat deliveri,1
6126,targaryen partner have warn,1
6127,targaryen partner product purchas,1
6128,targaryen partner the purchas,1
6129,targaryen peso servic do,1
6130,targaryen request exchang immedi,1
6131,targaryen said did have,1
6132,targaryen said he on,1
6133,targaryen say deliv five,1
6134,targaryen sell product doe,1
6135,targaryen send email do,1
6136,targaryen sent anoth product,1
6137,targaryen spi clock request,1
6138,tast made order made,1
6139,tast open thought could,1
6140,tax note have come,1
6141,taxa came broken tri,1
6142,tb deliveri attempt did,1
6143,td do buy becaus,1
6144,td he did not,1
6145,tea infus german design,1
6146,tea pot end get,1
6147,tear if sometim alreadi,1
6148,tear the intern drainag,1
6149,technic sheet not match,1
6150,technician not origin in,1
6151,techno gadget mega tg,1
6152,teeth bleed are sore,1
6153,tefan loos easili time,1
6154,tel from digit attend,1
6155,tel seven billion five,1
6156,telephon full color inter,1
6157,telephon mail unfortun get,1
6158,televis have the samsung,1
6159,tell anyth is terribl,1
6160,tell that will send,1
6161,temper glass galaxi note,1
6162,temperatur total wrong am,1
6163,templat bought casino model,1
6164,templat model ep seven,1
6165,ten besid fals test,1
6166,ten card receiv us,1
6167,ten day maximum deadlin,1
6168,ten eight complain the,1
6169,ten eight still receiv,1
6170,ten eight two thousand,1
6171,ten eleven two thousand,1
6172,ten five until today,1
6173,ten gram envelop not,1
6174,ten grinder sent two,2
6175,ten one receiv samsung,1
6176,ten read total pirat,1
6177,ten request return but,1
6178,ten request the return,1
6179,ten so far have,1
6180,ten someth like wait,1
6181,ten stereo microphon three,1
6182,ten to describ found,1
6183,ten tower onli bottl,1
6184,ten unit came wrap,1
6185,ten unit onli poll,1
6186,ten year product receiv,1
6187,tend return sinc day,1
6188,term noncompli ha week,1
6189,term to fulfil respons,1
6190,terribl american treat the,1
6191,terribl attend did give,1
6192,terribl detect tri make,1
6193,terribl qualiti do recommend,1
6194,terribl say anyth end,1
6195,terribl sent the of,1
6196,terribl want money back,1
6197,tertiari sent email blame,1
6198,test found onli one,1
6199,test in fact choos,1
6200,test made an applic,1
6201,test product fulfil promis,1
6202,test product not work,1
6203,test the four motorcycl,1
6204,test work found it,1
6205,test yet hope work,1
6206,tester packag the lid,1
6207,tester packet one hundr,1
6208,tg store bar exercis,1
6209,than eighti one nineti,1
6210,than four cm it,1
6211,than month ago made,1
6212,than month made purchas,1
6213,than month the product,1
6214,than month wait the,1
6215,than my doubt the,1
6216,than one hundr pc,1
6217,than one item so,1
6218,than one month effect,1
6219,than one month receiv,1
6220,than photo wa disappoint,1
6221,than put is still,1
6222,than thirti day deliv,1
6223,than twenti day did,1
6224,than two hour achiev,1
6225,than year half date,1
6226,thank get touch regret,1
6227,thank put crown leav,1
6228,that ad howev present,1
6229,that advertis request return,1
6230,that appear the site,1
6231,that are seriou problem,1
6232,that bought stainless steel,1
6233,that bought two unit,1
6234,that can return the,1
6235,that canist respons did,1
6236,that charg veri high,1
6237,that compos kit bought,1
6238,that could come anoth,1
6239,that demonstr the imag,1
6240,that did arriv chosen,1
6241,that did have color,1
6242,that did work came,1
6243,that do even to,1
6244,that ha alreadi paid,1
6245,that had tower insid,1
6246,that have return product,1
6247,that heal not will,1
6248,that horribl paid than,1
6249,that is for test,1
6250,that lead speak directli,1
6251,that no stock extrem,1
6252,that not in advertis,1
6253,that paid individu freight,1
6254,that pessimima experi primari,1
6255,that receiv two perfum,1
6256,that receiv will to,1
6257,that send by email,1
6258,that spend day home,1
6259,that the clay correspond,1
6260,that the street not,1
6261,that they sent is,1
6262,that today alreadi fifteen,1
6263,that two product deliv,1
