,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
58874,fe73941120021e8bbadf2652abebfb7d,afe00f151e2a9c5924b2edb95736c11c,1,Produto incompleto,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro.",2018-05-19 00:00:00,2018-05-21 11:12:54,
58880,d01bf7ac62720a9f9b26a06400d48ae6,5a00b4d35edffc56b825c3646a99ba9d,1,,Até agora não recebi nada até agora,2017-07-27 00:00:00,2017-07-27 07:42:34,
58884,4a26f927e05475a99317fcb4c0ec39a8,6ac882284d5fcde113962e178ba0edbb,1,,,2017-12-21 00:00:00,2017-12-21 21:48:12,
58899,b16f8ba8d2a8677c090ae8f36d095db1,335874150963b28de5e55b480495739e,1,Cade o produto? ,Eu nao recebi ainda,2018-08-22 00:00:00,2018-08-23 12:49:27,
58900,c0a0676632aacbce27ab017dbf44690e,b7441c24c727cdf423f8339a62447193,1,,,2017-12-15 00:00:00,2017-12-15 07:26:26,
58921,78f92e2cad05d81e4736434e6eb72d18,f5068e06e9de577bdbfcb519ff9fb5c5,1,,,2018-01-24 00:00:00,2018-01-31 12:13:17,
58932,78a5f0dbe3e4e6c6bece3c3b765fbfac,42c01179f293a47a1986fcc2bf8117ca,1,,Detestei... pro dito de péssima qualidade... balde de pipoca micro super pequeno.. nem a cor bate mais parece cor laranja do que vermelho mas o pior é a qualidade nada haver com a foto.,2017-10-25 00:00:00,2017-10-25 14:10:06,
58944,34a485b22b484f5a87f18a809dab384a,d3e50ea4c86a1cfb30aa36e3e388d021,1,PRODUTO FALTANDO PEÇAS. ,"Gostaria de receber o produto completo, muito ruim vc ficar com um produto incompleto. 
Gostaria de um resposta. ",2018-07-14 00:00:00,2018-07-14 11:59:02,
58945,57bd330dfa0790001e101d067647c66c,21986117cfddd42a35f894deadbe2f95,1,,Avaliar o quê se ainda não recebi o produto?,2017-06-09 00:00:00,2017-06-09 16:43:45,
58988,d506879ecd2a5fc78a3bdf42932191d5,6def446d620c67c66889bf68e0552870,1,Ruim,Recebi somente 1 unidade,2018-06-16 00:00:00,2018-06-18 13:31:45,
58989,f5baab6749daffff9b27b4c2d845f49a,5f0b8b7a4106112072d89904b2d237e1,1,,Estou aguardando entrega meu produto desde o dia 27/03 ate momento não recebi ... ,2018-03-29 00:00:00,2018-04-02 20:18:30,
58994,5987f7705a76b9082c47a6bc82708ee9,dd49a987288a4d98ff61100ff35330af,1,,"A encomenda chegou atrasada, no site não mostrou detalhes do objeto, não foi o que eu buscava. Foi uma perca de tempo e dinheiro.",2017-11-01 00:00:00,2017-11-03 22:24:49,
58999,cda1b4f7375c5a506e2fa0c648c93612,cffc3fce7450b2db5f6294229289299b,1,,,2018-02-11 00:00:00,2018-02-13 10:26:33,
59001,be332150a9c96e68c9565ea53cba2355,1b15974a0141d54e36626dca3fdc731a,1,,,2018-03-06 00:00:00,2018-03-12 12:46:07,
59012,eb5f98256cbce65b4ce48491204efcc1,505bd68247a13876bb61245104daf074,1,,"Comprei um produto que é uma REPLICA que esta sendo vendida como original!!
Não acompanha caixa original,manual ou garantia!!!
produto com aspecto de usado,todo arranhado!!
e desejo cancelar o pedi",2018-01-17 00:00:00,2018-01-19 14:07:26,
59023,5a4f0fe15c7a914e40cabe9a06d81513,e04f1da1f48bf2bbffcf57b9824f76e1,1,,"Até agora não recebi o produto, e já foi descontado 2 prestações no meu cartão, estou esperando solução do stark para não tomar medidas mais drásticas.",2016-12-01 00:00:00,2016-12-03 11:24:52,
59034,06b62cdd57524fbab1e8c9f5d769768d,67b161a02da45b7148b386cd8e8a668f,1,,Comprei três produtos e recebi apenas 01. Não consigo contato com lannister via um atendente para explicar a situação. O valor já está sendo cobrado do meu cartão. Gostaria de uma solução.,2018-01-17 00:00:00,2018-01-19 09:28:00,
59045,14ed58034dd80fad825c402c5b86bd68,61cfa60003f1d98a86cc3562f13b2ea0,1,,,2017-08-17 00:00:00,2017-08-22 19:11:26,
59053,ec674e3e6774aa776943537a7f2b83de,7bb355355c075d74665d97db859cfb45,1,,"pedido 01-66821151,neste pedido fiz compra de 3 cortinas, recebi somente duas, cujos controles dos correios enviados são
PO 991 371 388 BR
PO 991 371 391 BR
GOSTARIA SABER SOBRE A QUE NÃO RECEBI?",2017-12-15 00:00:00,2017-12-15 23:39:55,
59055,9ca5401128a3ced3fb0fd3abe00940bc,feae5ecdf2cc16c1007741be785fe3cd,1,,"Vendeu-me o mesmo produto (calha de chuva do Honda fit)duas vezes,mesmo não tendo em estoque e até o momento não fui ressarcido.",2017-11-29 00:00:00,2017-11-29 11:49:44,
59071,420d5ecc5bcb6367d1c9d81ff6eb13d0,e27c7d40e51c72cdb3841c34f9f1f301,1,,"Entrega super atrasada, não recebi ainda o produto e nem me deram satisfação de nada.",2018-04-26 00:00:00,2018-04-26 12:19:04,
59082,6113a384f3cd7b85d430c5bbd22e52fe,b367cc1437c9d0b2794f759930e61eba,1,Ruim,Não gostei pois me mandaram um produto perto e vencer o prazo de validade. Recedi o produto de 1kg no final do mês de abril com a validade para vencer agora no mês de julho .Gostaria de efetuar troca.,2018-04-29 00:00:00,2018-05-01 12:48:44,
59095,2821ea639af55b026b338c61cb62e70f,19b99fd79d81fab77d8b7ba4f7a5c799,1,Desconfie duplamente,"Duas coisas inquietantes: na nota fiscal só consta 1 frasco, deveria ser 6; a inf. nutricional dá 100% de V/D por cápsula e o modo de usar recomenda o consumo diário de 2 cápsulas.",2018-06-26 00:00:00,2018-06-29 19:12:19,
59101,5b92a5e3a0763dd63aa89688776f97c0,fd35f76586d33671031d89dc11030a4f,1,,lannister detectou endereco errado mas o endereco estava certo nao recebi o produto ainda,2017-09-16 00:00:00,2017-09-18 20:22:36,
59105,788cc5d692d822ab9212ad1367d61a81,af95d7a4f9643401325ec89b4f7f8afe,1,,"Não recebi meu produto, muito menos o dinheiro da devolução b",2017-06-18 00:00:00,2017-06-18 09:16:21,
59111,92df560ba0c284deb05c95f4e08530cb,624cb9936b306450dbb6445fbadfb208,1,,Comprei 2 produtos paguei frete pelos dois produtos é só recebi um produto,2017-06-15 00:00:00,2017-06-16 00:20:30,
59116,a1a692f23e2db235790c99b28ac26fd8,d568f094af70874d55d22a89e093fe18,1,,"O produto foi entregue, porém veio faltando os acessórios dois fones de ouvidos com fio e dois suportes de ouvidos",2017-02-03 00:00:00,2017-02-06 14:38:24,
59117,527350c6701a599046a2e687a76b7a61,4a14e50e1d032b0fa7809a49f285bfae,1,Produto não foi entregue,"Decorridos 10 dias do prazo máximo para entrega, dia 17/04/18, não houve qualquer contato para justificar a falta.",2018-04-19 00:00:00,2018-04-26 18:15:54,
59136,e71b2c040bdd87f9765aa83c4c3a6b02,1a66f333fc14fa09a218cbb11f00233d,1,,"Já fez um mês e ainda não recebi o produto.
",2017-09-10 00:00:00,2017-09-10 12:38:47,
59143,98c303ce6a5deb174c7a4b76c882d940,03b936f126145f2bb36600400aedb13a,1,,Produto comprado e não entregue no prazo. O fornecedor não deu satisfação a respeito do atraso.,2018-03-16 00:00:00,2018-03-16 12:46:42,
59146,cfaa17f2822cfbd9d6bab7a15a1e978b,e7ab20977cf6ea5cc4a63b3ecf897dd3,1,,"Não recebi o produto e enviei duas mesagens para o vendedor e nenhuma foi respondida, descaso total.",2018-03-30 00:00:00,2018-03-30 11:56:43,
59164,6d6f27f33732e4031e92f47fa362902b,53e2d02e35bbcf2deb23911e2d791dbb,1,Está faltando uma cadeira,"Não recomendo, além da demora para entregar, chegou apenas uma cadeira, sendo que foi paga 2. 
Gostaria de saber, se posso abrir um processo, ou irão enviar a outra cadeira?",2018-08-31 00:00:00,2018-08-31 20:09:27,
59165,11a5d0aad0d7e50c560a5090a53e3c3e,275116adf4704cb53a1108b906bd2434,1,,,2018-06-26 00:00:00,2018-06-27 01:59:27,
59180,2a67ce1978f14fe4314a88fd8801f2ad,242580697feaa388d1043faa3755cdfd,1,,"A embalagem parece original, mas logo após a instalação a própria impressora informa que o suprimento NÃO É HP. No cartucho falta indicação da cor e o nome HP vem numa etiqueta de papel e não pintada.",2017-11-23 00:00:00,2018-01-02 10:23:17,
59202,b703764760e6e5d534a8940a12fca101,f74be888995a543e2047e942e08a9960,1,,"Só veio uma capa comprei 3 aí paguei. Mais de 100 reais por uma capa
",2017-04-11 00:00:00,2017-04-14 11:02:46,
59208,6576686eb869ed74188fe51d1c6d34d3,95ecc4683cb56cd525c1488adf228175,1,,"OPTEI PELO stark PELO DIFERENCIAL DE ENTREGA, COLOQUEI O MEU ENDEREÇO OPCIONAL, ONDE TODO MUNDO ENTREGA, PAGUEI PELO FRETE E DEPOIS DE MUITA DESCULPA E ATRASO, TIVE QUE BUSCAR O PRODUTO NO CORREIO",2017-06-27 00:00:00,2017-06-30 10:19:00,
59218,65172425abbfdcccee4d4f399e85006d,4b8332fdbf824168f691498b79e5e556,1,,Recebi o prod que pedi. Não serviu pq pedi pelas medidas erradas fornecidas no site.Pedi troca por numero menor. Não me deram atenção. Pedi cancelamento. Se não for possivel fico com o prejuizo.,2018-03-09 00:00:00,2018-03-12 12:56:07,
59219,0c2427ad04202a27d0009010f4cf59bc,5dc70acab84ac4fd4ffb73d38c63cc94,1,,,2018-04-20 00:00:00,2018-04-20 12:39:07,
59221,00355aabc83e148cd43833a1c0f6f3fe,7e844a0812d948cb6f3a7ffa97bde8dd,1,,Produto recebido antes do prazo estabelecido e de acordo com o que foi solicitado.,2017-11-22 00:00:00,2017-11-22 14:21:08,
59234,211600709625ca0053fc9dbaa2ab2cc0,1df2775799eecdf9dd85024255c611b7,1,,Gostaria do meu dinheiro de volta. Estou chateada pelo atendimento e por não terem me dado nenhuma solução quanto a entrega. ,2017-08-16 00:00:00,2017-08-16 11:19:17,
59237,296d91d1c867cee88cb8e0fd76a18f04,81a3c1a0ea3b09bad9d4e0a6a3683f4e,1,,"Um produto veio, mas o segundo não veio não estava na caixa",2018-01-05 00:00:00,2018-01-09 13:24:51,
59249,a3910da9db422ce438e20443d07d90aa,711a14d38a221a3d744f33b8b8e78981,1,,"Nao 
recebi 
e nao pedi o cancelamento
",2017-07-23 00:00:00,2017-08-01 19:27:38,
59270,5dd59df9921255e70037d6ec56496fc6,25348d7abfa3893731e3836aab2f6a6c,1,Zero,"Muito bagunçado, não recomendo",2018-07-29 00:00:00,2018-07-29 12:02:58,
59277,a0aed1c3302514101abcb78c6b552c6c,10bf9305aa4d5fb3382720adad789a40,1,,Veio quebrado,2017-04-08 00:00:00,2017-04-09 10:49:51,
59283,63e7d80246143ac20128c947c898a3e8,d93ef0caa7a160caec60b4d6833415a6,1,Insatisfação ,"Estou muito insatisfeito com essa loja, qualificação zero, não compro mais nesta loja se fosse o stark retiraria ela da lista de parceiros, venho entrando em contato a dias e sem solução alguma.",2018-07-25 00:00:00,2018-07-25 06:35:25,
59322,af4ecd0c7b6fec628cfcc98be6c480d7,c8332aa7a15349000b30b596b50a98f4,1,,"Antecipei a compra para um presente de aniversário, e passado o dia previsto para a entrega o produto ainda não chegou. A festa é neste sábado. Será que chegarei de mãos vazias?",2017-03-22 00:00:00,2017-03-22 12:12:31,
59334,a8f1111819d30ddcba9e98eceebbdb27,574f906eedf477adaf3507222887d81f,1,Falta de respeito,Falta de respeito e total desinformação com o cliente. Além da omissão total da stark. Uma vergonha,2018-07-20 00:00:00,2018-07-20 13:34:16,
59337,b0c2ebd800ccda9870cd0b8ddaf26005,97b75ddaf041b0f141f0dc8617f58661,1,,"Simplesmente vc paga por 2 produtos mas a loja/site entrega um e te cobra pelos 2.
Impressionante!!!",2017-11-16 00:00:00,2017-11-16 12:55:24,
59361,3b3b349f1583be5cb1bc0f0ddaea63e6,1966886b80f14d0588adf6406afb0026,1,,"Até agora não recebi o meu produto,já enviei e-mails perguntando sobre a entrega é não fui respondida ,como faço para ter meu dinheiro de volta",2017-09-22 00:00:00,2017-09-22 10:51:34,
59366,d0cf723144715e66cea360b7f257f534,81197e2ef0c78f09e8ffd8a87efaf57b,1,,Só recebi um tapete e comprei 2,2017-12-29 00:00:00,2017-12-29 23:00:05,
59367,d41624995c3991e27c7f30c00e998293,ca51acb0ea778cd548d56dadc66f014f,1,,"O objeto veio com a embalagem frágil, até estranhei ser um produto comprado nas Lojas lannister. Sinceramente achei que fosse um particular enviado algo sem devido cuidado. Vou até testar se funciona",2017-08-09 00:00:00,2017-08-11 01:01:53,
59370,23f2b08af4089f60a578941b79af52c0,8d6342c5d498f0042ad00193ce3038c8,1,,,2017-10-29 00:00:00,2017-10-30 11:14:11,
59374,834742a4f99d58c8405398121c3e8031,17e1cb74d21a646b636519ba673acaa1,1,,,2018-03-30 00:00:00,2018-03-30 05:55:43,
59388,fb273933480c85e5897cea81904ce534,3195c228f36c525c75f392549eff247f,1,,sem opinião produto não entregue,2017-03-18 00:00:00,2017-03-20 13:09:08,
59393,475f27295808d629a774452e01f0ee12,d483bb3f567fb6178f1c27240a01f44d,1,,"Meu produto não chegou, já fiz 2 solicitações e o prazo de resposta venceu a 4 dias e ninguém entra em contato",2018-03-14 00:00:00,2018-03-14 08:36:44,
59396,86eee167f338dacb42415f355ccae8a4,a7f514dbfdce429795a816a86b0cfcfd,1,,"Preciso receber meu produto.
O que esta acontecendo?
Quando irei receber? ",2018-04-18 00:00:00,2018-04-18 23:26:09,
59400,e6d84e19c6bb525af289fd3124611829,3994000090be4a77b35eb6ec555a881e,1,,Recebi meu produto totalmente quebrado. Não sei se o dano ocorreu nos Correios ou se me enviado assim. Uma pena. Nunca ocorreu isso. Não tô solicitando outro produto nem a devolução do meu dinheiro. A,2017-12-20 00:00:00,2017-12-20 19:55:30,
59401,00e927398b7a872a23c8990b38b7026a,021d08e4057e5b6414c8d2f69f4f72a0,1,,Comprei o produto chave canivete para Logan. Mas o produto que me enviaram foi a chave comum. Não vou solicitar a troca por o produto vai me atender. Mas faltou a atenção no ato de enviar o produto.,2016-10-31 00:00:00,2016-11-02 12:04:41,
59407,791be9b11dd680323bea283928a1bf81,6d1143ee8f5c735af54e03b051445d38,1,,,2018-03-31 00:00:00,2018-04-01 17:40:51,
59440,0dbd7979e405a18939423ac277a36ad5,c98ec8cb960d61c4375413b70f225104,1,,,2018-05-13 00:00:00,2018-05-20 12:14:03,
59447,1aac9436a69d11d519dd7c33202f6f6f,9e8886e41052169460274de999ba954c,1,erro de endereço,"Estou ainda aguardando o cancelamento da compra, onde o site errou sobre o endereço.",2018-05-31 00:00:00,2018-06-03 19:36:42,
59449,03f276a853b3e2915962651faeb60a5f,3bc8ed11854636da26d706f0bf61b3f9,1,,,2018-03-29 00:00:00,2018-04-03 19:37:26,
59455,39e01c30201ba54059785a52f153fe27,4605d0821fe434dafe3776fd89aab59b,1,,,2018-03-07 00:00:00,2018-03-09 13:51:41,
59479,28ec9061044b355e0ce16c6c1b2f2b1f,802d159a5a99085c8f291426f6ed7ea7,1,,"Este parceiro eu não recomendo, comprei um produto, me encaminharam outro inferior, fiz a devolução que foi entregue dia 28/02 e até a presente data 05/03 não me deram retorno. Nota 0. ",2018-01-27 00:00:00,2018-03-05 17:45:24,
59482,87cfb942aa1e62ab29652ec10a14fd5d,47aa1d8d4f3edcd905a4ec406c3b5ab8,1,Não recebi o produto,"Além de não receber o produto, não tive resposta sobre o mesmo.",2018-04-26 00:00:00,2018-04-26 19:44:44,
59486,64c8f34ff730fdb975721b6b43760ba9,c803c517b7b4203209bc317a912728e4,1,,O óculos veio com as lentes arranhadas e tive que ir nos Correios retirar a mercadoria. Essa loja nunca mais.,2017-10-31 00:00:00,2017-11-02 21:44:46,
59490,5fc891a01bff62b873bcf6cf2e2375bb,d2feb2f430d7d97b41873672953fe944,1,,ainda não recebi o produto e nem a devolução do dinheiro,2017-09-02 00:00:00,2017-09-04 12:29:48,
59495,f5984b3ea73dd71d8ce165b012b58ec2,b64f09a4cf903c5767f9f537158c24ee,1,,Estou aguardando meu produto,2018-01-11 00:00:00,2018-01-11 03:22:06,
59500,2bef418a619e2e7ca181bc14153fde3d,1fb6880d44ba288c88dd005bbba85b99,1,,"Eu comprei uma prancha profissional anti frizz 230 bivolte, e a que chegou foi foi a CP9 profissional e ela nao está dizendo que é anti-friz, fora que eu não gostei do alisamento dela.",2018-03-08 00:00:00,2018-03-12 10:57:53,
59503,2e1da3cdbb12ba8276c370ece3bd754b,9a769002f689e9dd972f6008d7312ead,1,,Muito bom eu gostei ,2017-03-17 00:00:00,2017-03-18 01:37:36,
59511,3fcdc59670b97dcbf747e0a9d6888fd4,a47613180529472d74824b41a0564e3f,1,,"Produto de péssima qualidade, e descrito como toalha felpuda, mas de felpuda não tem nada",2017-07-15 00:00:00,2017-07-15 15:03:26,
59518,07620ff09c460acaff8b2b8b8e1c4371,82a3a8f173b1bc8e3b7da00ce95509e0,1,,"Bom Dia peço por gentileza que seja, cancelado produto não chegou, e nenhum aviso de correios, tive que viajar, peco que seja cancelado e valor estornado.Desde já agradeço.
Liliane.",2017-12-19 00:00:00,2017-12-21 12:43:06,
59523,b0a0305c4f70783f3f863ea54a3467f8,05ddc7eac5c1d01a5412368354426943,1,,,2018-03-21 00:00:00,2018-03-23 11:46:51,
59525,4d5c0fd45e51cbeaa58040aadddc6037,37a7c67354a15ed78011b5e51306b221,1,,,2017-12-29 00:00:00,2018-01-01 17:50:09,
59531,149407fb92a5f991ada55e31c72fa44f,c70e94e95cae9b1a4ad2510d55a521e3,1,,,2018-04-18 00:00:00,2018-04-18 10:46:44,
59533,5ae503e8e42ab77084cdc8bf07692301,5fb184d57598bf4e6e126258d3cca7cb,1,,"A embalagem apresenta um CNPJ de fabricante inexistente, a embalagem diz ser sem açúcar, porém ao bater fica uma camada espessa de açúcar no fundo e a qualidade é muito duvidosa, parece ser falso.",2018-02-21 00:00:00,2018-02-21 23:55:05,
59539,d1aad2a8f711f93ab2744aee4193e6d5,e5a848c6a67b48a0f85bb44ef9fe5c5a,1,entrega,comprei relogio de homem e recebi relogio de criança estou tentando entrar em contato pra devolver mas não consigo falar com ninguem nem por telefone... recebi dia 1 amanhã ja é dia 5 quero devolver .,2018-06-02 00:00:00,2018-06-05 00:18:03,
59546,41fbe3bbe59583791d750031d36cd67e,c9aea907527f5d4f5fb44955c18a79fb,1,,"tenho reclamaçoes quanto ao produto. nao atendeu minhas expectativas, acho mesmo que veio com defeito pois nao funcionou.",2018-01-05 00:00:00,2018-01-05 22:33:22,
59552,9f642a55932d21d42cb4681ee0aff6cb,de779f93dc5f7dd9ac51b22380685ae5,1,Pessimo,Não entrega o produto ,2018-07-15 00:00:00,2018-07-17 10:36:36,
59562,99fa2aeda5725807448d3401a4f56df4,b44d797bd9259818b8e3655230d25879,1,,não sei pois não recebi o produto,2017-07-30 00:00:00,2017-07-31 00:05:55,
59567,dd130f64346c1750f6a73cb9bb6cdb28,670de6983a9948e0bd029dd7ea1210e0,1,,,2018-02-08 00:00:00,2018-02-09 20:30:37,
59571,880200d91a24cc64bef464404079d4bd,e9c9e163bd9e8a23c5afab293ed676e2,1,,Horrivel pessimo,2018-03-15 00:00:00,2018-03-15 12:45:06,
59574,5016f2fae10182cbff189ed4da31d9ac,e2a97d88537ca889f9faa4c14d5106c2,1,,"ATÉ HOJE MAIS DE 1 MÊS E NÃO RECEBI O PRODUTO.
VOU TER DE ENTRAR COM AÇÃO NO JUIZADO PARA RECEBER DE VOLTA? -E MEUS PREJUIZOS?

SOU CLIENTE DA lannister E JÁ COMREI DIVERSAS VEZES, ATÉ UMA TV DE 4",2018-04-26 00:00:00,2018-04-26 08:29:17,
59583,b9881a666e088e1f256876ac95629bea,5e6bf1bf3a918bd776e4e85f10672d65,1,,,2018-07-07 00:00:00,2018-07-12 00:41:21,
59612,695606d3fcf68d4735e85698b9344688,5a349f273f2b09f31ea9e761ae655586,1,,"Consumidor lesado, inadmissível uma empresa deste porte comercializar produtos piratas em sua página oficial. Relógio réplica da mais barata. Tomarei medidas cabíveis.",2018-01-13 00:00:00,2018-01-15 02:10:18,
59614,81f072455786d33de5a41ea4abda1466,57638520434d4c12b81d532ad9bf2f1f,1,,"comprei um jogo de toalha e um jogo de cama ; só veio o jogo de cama, sendo que os dois segundo o e-mail que me mandaram, foram enviados juntos, com o mesmo código de rastreamento; ",2018-03-03 00:00:00,2018-03-05 10:27:05,
59624,4db282664837c4d23f58699d952d7823,fc14039d9862e0c47917cbb337d06b64,1,,Infelizmente comprei um produto que veio trocado e não consegui solução com 2 meses de pagamento e 1 mês do produto errado entregue! AVISO: Não comprem dessa loja!,2018-02-27 00:00:00,2018-03-26 23:43:11,
59641,8dec0e82fb5e9ab7e83eaed6006a5d38,ff543157c2f72dec558dfc734cfd46f7,1,,Até agora não recebi o produto e ninguém me dá uma posição a respeito.,2018-04-25 00:00:00,2018-04-25 10:04:20,
59644,676508a104c2f39eae7932f14ecc585e,7292d6e02e9cf2ad86b9688e67487750,1,,"Sou cliente do site a muitos anos, porém a política de entrega do site está deixando a desejar. A entrega pelos correios, q na hora de fechar a compra não é informado. Correios sempre é problemática.",2018-04-19 00:00:00,2018-04-19 18:20:21,
59650,68d6a036fba1742c206c5f83d2911610,dea1e695f08ba5ff543ac1f0132f6db3,1,,"O produto não é original, liguei para a EPSON e pelas características foi comprovado que não é verdadeiro, falsificação para enganar o consumidor.",2018-02-25 00:00:00,2018-02-26 14:50:09,
59652,a64b9bd655606074497a67e9fbbad4cb,9f9441b89b4d44ee3cf22af52e988757,1,Não recebi o produto.,Comprei três luminárias e só chegou uma...,2018-06-09 00:00:00,2018-06-09 17:46:20,
59660,2c6c22e94f53c3b5153705fcfb2b58a1,9e4e44e1a6c68a8d59b97d5e6c241974,1,,Foi a pior compra pela internet que fiz até hoje. O pedido foi entregue pela metade. A nota fiscal saiu errada. Estou insatisfeito. Agora é contatar a empresa pra ver se vão mandar o restante. ,2018-03-02 00:00:00,2018-03-02 10:54:30,
59671,941944c073a413274b2d2d07be01378c,f6fb9f9b74dfe24666363e2b3dcd2dd2,1,,"Estou aguardando posição sobre meu pedido, que além de não poder presentear minha filha em seu aniversário, também não tive sequer resposta.",2017-12-16 00:00:00,2017-12-16 02:46:35,
59674,81e21d87811fe8d3c91bfcb1a89a5b3c,d93483d856574edc5b6fc108348cf870,1,,Comprei 3 luminarias recebi apenas uma.,2017-11-29 00:00:00,2017-12-01 00:16:24,
59687,eef96f2aeca73e472d8fdc7e56e2d6fd,4d1f73fde643f7a1d08d400816850265,1,,,2017-02-08 00:00:00,2017-02-09 10:21:44,
59703,748c9ef1cbc9fafa31d749183774c4f3,c36e2db3e1489ff9c460ec23cc65af44,1,,,2018-03-10 00:00:00,2018-03-11 00:54:52,
59708,a6a88f35f2bd9a9e7157f821589794f3,a37c3175caa4465852b788987ca46d1a,1,,Anúncio e venda de produtos indisponíveis,2017-10-28 00:00:00,2017-10-28 08:42:16,
