,phrases,frequency,English
6400,seen product,1,
6401,seen the,1,
6402,select purchas,1,
6403,selfi came,1,
6404,sell bag,1,
6405,sell book,1,
6406,sell cat,1,
6407,sell compromis,1,
6408,sell do,1,
6409,sell fals,2,
6410,sell hygien,1,
6411,sell onli,1,
6412,sell product,3,
6413,sell two,1,
6414,sell veri,1,
6415,sell want,1,
6416,sell watch,1,
6417,sell when,1,
6418,seller amateur,1,
6419,seller cancel,1,
6420,seller contact,1,
6421,seller inform,1,
6422,seller it,1,
6423,seller non,1,
6424,seller not,4,
6425,seller noth,1,
6426,seller purchas,1,
6427,seller respons,1,
6428,seller so,1,
6429,seller targaryen,1,
6430,seller the,2,
6431,seller until,1,
6432,seller wait,2,
6433,seller would,1,
6434,seller you,1,
6435,semi automat,1,
6436,send ani,1,
6437,send back,1,
6438,send book,1,
6439,send by,1,
6440,send color,1,
6441,send connect,1,
6442,send contact,1,
6443,send email,1,
6444,send evalu,1,
6445,send four,1,
6446,send get,1,
6447,send incorrect,1,
6448,send is,1,
6449,send it,2,
6450,send item,1,
6451,send mail,3,
6452,send miss,2,
6453,send other,1,
6454,send postal,1,
6455,send product,9,
6456,send search,1,
6457,send sede,1,
6458,send the,14,
6459,send to,1,
6460,send voic,1,
6461,send wa,1,
6462,send wrong,1,
6463,sender canist,1,
6464,sensor not,1,
6465,sensor wa,1,
6466,sent an,2,
6467,sent anoth,11,
6468,sent anyway,1,
6469,sent batgirl,1,
6470,sent blank,1,
6471,sent br,1,
6472,sent broken,2,
6473,sent clock,1,
6474,sent defect,1,
6475,sent doe,1,
6476,sent email,11,
6477,sent falast,1,
6478,sent fals,1,
6479,sent few,1,
6480,sent from,2,
6481,sent fulli,1,
6482,sent gave,1,
6483,sent guarante,1,
6484,sent guidanc,1,
6485,sent hope,1,
6486,sent in,1,
6487,sent is,1,
6488,sent just,2,
6489,sent mail,4,
6490,sent messag,7,
6491,sent msg,1,
6492,sent my,1,
6493,sent not,4,
6494,sent one,6,
6495,sent onli,1,
6496,sent origin,1,
6497,sent out,1,
6498,sent packag,2,
6499,sent piec,1,
6500,sent piston,1,
6501,sent plastic,1,
6502,sent plate,1,
6503,sent product,4,
6504,sent receiv,1,
6505,sent red,1,
6506,sent refer,1,
6507,sent seven,1,
6508,sent sever,2,
6509,sent similar,1,
6510,sent terribl,1,
6511,sent that,2,
6512,sent the,10,
6513,sent they,1,
6514,sent total,1,
6515,sent two,7,
6516,sent usb,1,
6517,sent voic,1,
6518,sent within,1,
6519,sent without,1,
6520,sent wrong,4,
6521,separ deliveri,2,
6522,separ filter,1,
6523,separ post,1,
6524,separ the,2,
6525,separ would,1,
6526,seri three,1,
6527,seri two,1,
6528,seriou problem,1,
6529,seriou transport,1,
6530,serv model,1,
6531,serv my,1,
6532,serv nine,1,
6533,serv noth,1,
6534,serv the,1,
6535,serv vehicl,1,
6536,servant came,1,
6537,servic canist,1,
6538,servic deliveri,1,
6539,servic do,1,
6540,servic far,1,
6541,servic front,1,
6542,servic have,1,
6543,servic never,1,
6544,servic purchas,1,
6545,servic the,2,
6546,set although,1,
6547,set came,1,
6548,set half,1,
6549,set len,1,
6550,set my,1,
6551,set sent,1,
6552,settl infus,1,
6553,setup chines,1,
6554,seven are,1,
6555,seven billion,1,
6556,seven came,1,
6557,seven control,1,
6558,seven day,4,
6559,seven deliveri,3,
6560,seven eight,2,
6561,seven eighteen,1,
6562,seven five,2,
6563,seven four,2,
6564,seven ha,1,
6565,seven hundr,5,
6566,seven is,1,
6567,seven million,1,
6568,seven neither,1,
6569,seven nineti,1,
6570,seven no,1,
6571,seven onli,1,
6572,seven product,1,
6573,seven sent,1,
6574,seven seven,1,
6575,seven sixteen,1,
6576,seven so,1,
6577,seven the,1,
6578,seven thirti,1,
6579,seven thousand,4,
6580,seven today,2,
6581,seven two,2,
6582,seven until,1,
6583,seven vacuum,1,
6584,seven wish,1,
6585,seventeen eight,1,
6586,seventeen eighteen,2,
6587,seventeen four,1,
6588,seventeen two,1,
6589,seventeenth still,1,
6590,seventi five,2,
6591,seventi four,2,
6592,seventi million,1,
6593,seventi nine,1,
6594,seventi one,5,
6595,seventi seven,1,
6596,seventi three,1,
6597,sever delay,1,
6598,sever email,2,
6599,sever end,1,
6600,sever time,5,
6601,sever ve,1,
6602,sever wonder,1,
6603,sew dark,1,
6604,sew kit,1,
6605,shaken falsifi,1,
6606,shall favor,1,
6607,shall when,1,
6608,shame buy,1,
6609,shame compani,1,
6610,shame is,1,
6611,shame paid,1,
6612,shame partner,1,
6613,shame request,1,
6614,shampoo receiv,1,
6615,shape hb,1,
6616,shape it,1,
6617,sharp match,1,
6618,sharpen crap,1,
6619,shave corner,1,
6620,she scare,1,
6621,she smell,1,
6622,sheet alreadi,1,
6623,sheet been,1,
6624,sheet bought,1,
6625,sheet came,1,
6626,sheet disappoint,1,
6627,sheet if,1,
6628,sheet not,1,
6629,sheet thicker,1,
6630,shelv deliv,1,
6631,shift receiv,1,
6632,ship box,1,
6633,ship code,1,
6634,ship four,1,
6635,ship got,1,
6636,ship inform,1,
6637,ship post,1,
6638,ship thought,1,
6639,ship within,1,
6640,shipment yet,1,
6641,shirt eightxon,1,
6642,shirt induc,1,
6643,shoe box,1,
6644,shoe glue,1,
6645,shop can,1,
6646,shop canist,1,
6647,shop chargeback,1,
6648,shop distribut,1,
6649,shop not,1,
6650,shop sell,1,
6651,shop servic,1,
6652,short duti,1,
6653,short term,1,
6654,should confirm,1,
6655,should deliv,1,
6656,should do,1,
6657,should explain,1,
6658,should found,1,
6659,should more,1,
6660,should not,1,
6661,should proceed,3,
6662,should put,1,
6663,should receiv,2,
6664,should send,3,
6665,should six,1,
6666,should use,1,
6667,show address,1,
6668,show onli,1,
6669,show speak,1,
6670,show the,2,
6671,shower bought,1,
6672,shower deliv,2,
6673,shower mine,1,
6674,shower not,1,
6675,shower paid,1,
6676,shown figur,1,
6677,shown phone,1,
6678,shown purchas,1,
6679,shown site,1,
6680,showtim second,1,
6681,shred releas,1,
6682,side bottl,1,
6683,side the,3,
6684,sight understood,1,
6685,sign also,1,
6686,sign deliveri,1,
6687,sign noth,1,
6688,signal canist,1,
6689,signal the,1,
6690,silk color,1,
6691,silva the,1,
6692,silver have,1,
6693,silver model,1,
6694,silver silk,1,
6695,silver they,1,
6696,similar packag,1,
6697,similar product,2,
6698,similar that,1,
6699,simpar box,1,
6700,simpar forti,1,
6701,simpl box,1,
6702,simpl deliveri,1,
6703,simpl dishwash,1,
6704,simpl do,1,
6705,simpl the,1,
6706,simpl voic,1,
6707,simpl wait,1,
6708,simpli cancel,2,
6709,simpli deliv,1,
6710,simpli glove,1,
6711,simpli horribl,1,
6712,simpli like,1,
6713,simpli not,6,
6714,simpli send,1,
6715,simpli undermin,1,
6716,simul one,1,
6717,sinc bought,1,
6718,sinc confirm,1,
6719,sinc day,2,
6720,sinc deliv,1,
6721,sinc did,2,
6722,sinc eleventh,1,
6723,sinc it,1,
6724,sinc live,1,
6725,sinc product,2,
6726,sinc receiv,1,
6727,sinc scholarship,1,
6728,sinc seventeen,1,
6729,sinc six,1,
6730,sinc the,2,
6731,singl bed,1,
6732,singl blue,1,
6733,singl cover,1,
6734,singl eleg,1,
6735,singl freight,1,
6736,singl musket,1,
6737,singl pack,1,
6738,singl size,1,
6739,siren alarm,1,
6740,sistema noth,1,
6741,sister receiv,1,
6742,sit research,1,
6743,site addit,1,
6744,site address,1,
6745,site announc,1,
6746,site appear,2,
6747,site ask,1,
6748,site buy,1,
6749,site can,1,
6750,site canist,4,
6751,site contact,1,
6752,site could,1,
6753,site demand,1,
6754,site differ,2,
6755,site diverg,1,
6756,site doe,1,
6757,site five,1,
6758,site friend,1,
6759,site give,1,
6760,site ha,2,
6761,site imag,1,
6762,site in,1,
6763,site inform,2,
6764,site is,2,
6765,site it,1,
6766,site ll,1,
6767,site lock,1,
6768,site look,1,
6769,site mani,1,
6770,site miss,1,
6771,site need,1,
6772,site nine,1,
6773,site no,1,
6774,site not,4,
6775,site product,1,
6776,site realiz,1,
6777,site say,2,
6778,site swore,1,
6779,site telephon,1,
6780,site the,10,
6781,site thi,1,
6782,site time,1,
6783,site to,1,
6784,site tri,1,
6785,site valu,1,
6786,site wa,2,
6787,site wait,1,
6788,site want,1,
6789,site well,2,
6790,situat be,2,
6791,situat not,1,
6792,situat pleas,1,
6793,situat understand,1,
6794,situat wait,1,
6795,situat would,1,
6796,six came,1,
6797,six cartridg,1,
6798,six cup,1,
6799,six day,1,
6800,six dri,1,
6801,six each,1,
6802,six eight,3,
6803,six eighteen,3,
6804,six fifteen,1,
6805,six got,1,
6806,six ha,1,
6807,six hundr,11,
6808,six ident,1,
6809,six inf,1,
6810,six item,1,
6811,six ivori,2,
6812,six kit,1,
6813,six malaysia,1,
6814,six me,1,
6815,six memori,1,
6816,six million,1,
6817,six month,1,
6818,six nineti,1,
6819,six onli,1,
6820,six order,1,
6821,six outlet,1,
6822,six place,1,
6823,six printer,1,
6824,six problem,1,
6825,six product,1,
6826,six return,1,
6827,six rug,1,
6828,six seven,2,
6829,six six,4,
6830,six sixti,1,
6831,six tablet,1,
6832,six thousand,1,
6833,six today,1,
6834,six twenti,2,
6835,six two,8,
6836,six would,1,
6837,sixteen card,1,
6838,sixteen eight,2,
6839,sixteen noth,1,
6840,sixteen two,1,
6841,sixteen version,1,
6842,sixteenth the,1,
6843,sixti cabl,1,
6844,sixti capsul,2,
6845,sixti cm,1,
6846,sixti did,1,
6847,sixti eight,1,
6848,sixti five,1,
6849,sixti four,2,
6850,sixti is,1,
6851,sixti million,1,
6852,sixti nine,2,
6853,sixti one,2,
6854,sixti receiv,2,
6855,sixti six,2,
6856,sixti stainless,1,
6857,sixti tablet,1,
6858,sixti two,2,
6859,sixti zero,1,
6860,size bed,1,
6861,size dissatisfi,1,
6862,size fifti,1,
6863,size larger,1,
6864,size not,1,
6865,size of,1,
6866,size order,1,
6867,size quantiti,1,
6868,size receiv,1,
6869,size regret,1,
6870,size request,1,
6871,size small,1,
6872,size smaller,1,
6873,size such,1,
6874,size the,3,
6875,size thirti,2,
6876,size were,1,
6877,skate hope,1,
6878,skate receiv,1,
6879,skirt not,1,
6880,skirt onli,1,
6881,skirt the,1,
6882,sleep my,1,
6883,sleep tabl,1,
6884,slice seam,1,
6885,slight slope,1,
6886,slim life,2,
6887,slip had,1,
6888,slope sometim,1,
6889,slow doe,1,
6890,small box,1,
6891,small defect,1,
6892,small have,1,
6893,small nine,1,
6894,small pan,1,
6895,small perceiv,1,
6896,small poor,1,
6897,small product,3,
6898,small site,1,
6899,small size,1,
6900,small spider,1,
6901,small suit,1,
6902,small where,1,
6903,smaller defect,1,
6904,smaller differ,1,
6905,smaller quantiti,1,
6906,smaller the,2,
6907,smaller valu,1,
6908,smart ramo,1,
6909,smart televis,1,
6910,smart tv,2,
6911,smartphon miss,1,
6912,smell air,1,
6913,smell could,1,
6914,smell smell,1,
6915,snake the,1,
6916,so far,57,
6917,so fill,1,
6918,so ha,1,
6919,so hard,1,
6920,so late,1,
6921,so littl,1,
6922,so mani,1,
6923,so much,1,
6924,so not,1,
6925,so paid,1,
6926,soccer ball,1,
6927,social towel,1,
6928,socket is,1,
6929,sofa shall,1,
6930,soft not,1,
6931,sold camel,1,
6932,sold deliv,1,
6933,sold fake,1,
6934,sold friend,1,
6935,sold if,1,
6936,sold like,1,
6937,sold me,1,
6938,sold my,1,
6939,sold origin,1,
6940,sold paid,1,
6941,sold product,3,
6942,sold speak,1,
6943,sold the,1,
6944,sold twenti,1,
6945,solder one,1,
6946,solicit return,1,
6947,solid state,1,
6948,solut deliveri,1,
6949,solut export,1,
6950,solut given,1,
6951,solut the,3,
6952,solut thi,1,
6953,solut will,1,
6954,solut without,1,
6955,solv forti,1,
6956,solv nobodi,1,
6957,solv not,1,
6958,solv problem,20,
6959,solv product,1,
6960,solv the,2,
6961,solv unpleas,1,
6962,solv urgent,1,
6963,solv without,1,
6964,some car,1,
6965,some concret,1,
6966,some feedback,1,
6967,some satisfact,1,
6968,some time,1,
6969,someon alreadi,1,
6970,someon els,4,
6971,someon take,1,
6972,someon that,1,
6973,someon the,1,
6974,someon wa,1,
6975,someth be,1,
6976,someth camelodromo,1,
6977,someth els,1,
6978,someth hit,1,
6979,someth like,1,
6980,someth that,1,
6981,sometim alreadi,1,
6982,sometim eras,1,
6983,sometim take,1,
6984,son annoy,1,
6985,son birthday,1,
6986,son everi,1,
6987,song love,1,
6988,soni origin,1,
6989,soni rm,1,
6990,soon alway,1,
6991,soon eras,1,
6992,soon first,1,
6993,soon late,1,
6994,soon made,2,
6995,soon merchandis,1,
6996,soon possibl,1,
6997,soon receiv,2,
6998,soon the,1,
6999,soon will,1,
7000,soon you,1,
7001,sore do,1,
7002,sorri paid,1,
7003,sound is,1,
7004,sound low,1,
7005,sourc bodi,1,
7006,sourc thick,1,
7007,southern region,1,
7008,sp bh,1,
7009,sp object,1,
7010,speak anyon,1,
7011,speak deliveri,1,
7012,speak directli,1,
7013,speak even,1,
7014,speak non,1,
7015,speak peri,1,
7016,speak serv,1,
7017,speak store,1,
7018,speak the,1,
7019,speak wa,1,
7020,specif insid,1,
7021,specifi gave,1,
7022,specifi the,1,
7023,specul fragil,1,
7024,speech therapist,1,
7025,speed reduc,2,
7026,spend day,1,
7027,spend littl,1,
7028,spend time,1,
7029,spent day,1,
7030,spent go,1,
7031,spent good,1,
7032,spent long,1,
7033,spent much,1,
7034,spi clock,1,
7035,spider the,1,
7036,spin mop,1,
7037,splendid valv,2,
7038,spoil alon,1,
7039,spoil bad,1,
7040,spoil chang,1,
7041,spoil printer,1,
7042,spoke the,1,
7043,spoken it,1,
7044,spoken the,1,
7045,spray cap,1,
7046,spray unit,2,
7047,sr manag,1,
7048,sr medic,1,
7049,ssa unit,1,
7050,ssd onli,1,
7051,stack consumpt,1,
7052,stain bracelet,1,
7053,stain look,1,
7054,stain the,1,
7055,stainless note,1,
7056,stainless steel,2,
7057,stall worth,1,
7058,stallion never,1,
7059,stamp machin,1,
7060,stand wireless,1,
7061,standard compon,1,
7062,standard would,1,
7063,star would,1,
7064,star zero,1,
7065,stark alway,2,
7066,stark are,1,
7067,stark buy,1,
7068,stark client,1,
7069,stark competitor,1,
7070,stark follow,1,
7071,stark no,1,
7072,stark not,1,
7073,stark poor,1,
7074,stark targaryen,1,
7075,stark the,1,
7076,stark thi,1,
7077,stark total,1,
7078,stark websit,4,
7079,stark work,1,
7080,stark would,1,
7081,start color,1,
7082,start longer,1,
7083,state deliv,1,
7084,state it,4,
7085,state ivan,1,
7086,state my,1,
7087,state the,1,
7088,state they,1,
7089,statement come,1,
7090,statement gone,1,
7091,statement the,1,
7092,statu deliveri,1,
7093,statu poor,1,
7094,statu state,1,
7095,statu where,1,
7096,statur yet,1,
7097,stay almost,1,
7098,stay await,1,
7099,stay him,1,
7100,stay incomplet,1,
7101,stay not,1,
7102,stay that,1,
7103,stay the,3,
7104,stay without,2,
7105,steam water,1,
7106,steel basket,1,
7107,steer to,1,
7108,step deep,1,
7109,step equal,2,
7110,step may,2,
7111,step the,1,
7112,step two,1,
7113,stereo microphon,1,
7114,stethoscop not,1,
7115,stethoscop store,1,
7116,stew receiv,1,
7117,sticker auto,1,
7118,sticker card,1,
7119,sticker receiv,1,
7120,sticker the,1,
7121,still arriv,3,
7122,still avail,1,
7123,still await,3,
7124,still came,1,
7125,still charg,2,
7126,still come,1,
7127,still delay,1,
7128,still deliv,2,
7129,still did,1,
7130,still discount,1,
7131,still expect,2,
7132,still expens,1,
7133,still fit,1,
7134,still give,1,
7135,still have,1,
7136,still hope,3,
7137,still miss,2,
7138,still no,4,
7139,still not,18,
7140,still product,2,
7141,still receiv,3,
7142,still recommend,1,
7143,still regist,1,
7144,still see,1,
7145,still sent,1,
7146,still smaller,1,
7147,still store,1,
7148,still stuck,1,
7149,still ten,1,
7150,still the,4,
7151,still today,1,
7152,still wait,12,
7153,stipul deadlin,4,
7154,stipul period,1,
7155,stock call,1,
7156,stock crime,1,
7157,stock did,1,
7158,stock doe,1,
7159,stock extrem,1,
7160,stock leav,1,
7161,stock let,1,
7162,stock on,1,
7163,stock onli,1,
7164,stock should,1,
7165,stock the,1,
7166,stock three,1,
7167,stock time,1,
7168,stock when,1,
7169,stock would,1,
7170,stolen nobodi,1,
7171,stolen post,1,
7172,stone grind,1,
7173,stop canist,1,
7174,stop conclus,1,
7175,stop did,1,
7176,stop fulfil,1,
7177,stop no,1,
7178,stop print,1,
7179,stop receiv,2,
7180,stop step,1,
7181,stop the,2,
7182,stop work,2,
7183,store absurd,1,
7184,store also,1,
7185,store alway,1,
7186,store an,1,
7187,store anyon,1,
7188,store are,1,
7189,store as,1,
7190,store bar,1,
7191,store bill,1,
7192,store bought,3,
7193,store buy,2,
7194,store came,1,
7195,store canist,1,
7196,store chang,1,
7197,store charg,1,
7198,store contact,2,
7199,store continu,1,
7200,store decid,1,
7201,store deliveri,2,
7202,store detail,1,
7203,store did,2,
7204,store expect,1,
7205,store fault,1,
7206,store four,1,
7207,store garbag,1,
7208,store given,1,
7209,store hand,1,
7210,store hope,3,
7211,store horribl,1,
7212,store in,2,
7213,store is,1,
7214,store it,2,
7215,store joke,1,
7216,store like,1,
7217,store made,1,
7218,store make,3,
7219,store measur,1,
7220,store need,1,
7221,store never,2,
7222,store ngm,1,
7223,store not,8,
7224,store noth,1,
7225,store now,1,
7226,store offer,1,
7227,store one,2,
7228,store onli,2,
7229,store open,1,
7230,store other,1,
7231,store pay,1,
7232,store post,1,
7233,store product,1,
7234,store question,2,
7235,store receiv,1,
7236,store recommend,1,
7237,store refer,1,
7238,store refus,1,
7239,store reject,1,
7240,store relat,2,
7241,store return,1,
7242,store said,2,
7243,store sell,2,
7244,store send,1,
7245,store sent,4,
7246,store sever,1,
7247,store simpli,1,
7248,store sinc,1,
7249,store so,2,
7250,store solv,1,
7251,store stallion,1,
7252,store stark,1,
7253,store still,1,
7254,store such,1,
7255,store take,2,
7256,store terribl,1,
7257,store the,7,
7258,store thi,2,
7259,store to,2,
7260,store toy,1,
7261,store tri,1,
7262,store unsuccess,1,
7263,store websit,2,
7264,store with,2,
7265,store you,2,
7266,store zero,1,
7267,stori care,1,
7268,straight equal,1,
7269,strang addit,1,
7270,strang not,1,
7271,streamlin deliveri,1,
7272,street negreiro,1,
7273,street not,1,
7274,stress arriv,1,
7275,strike delay,1,
7276,strike disord,1,
7277,strike from,1,
7278,strike ligu,1,
7279,strike not,1,
7280,strike the,1,
7281,strike truck,1,
7282,strike until,1,
7283,strong smell,1,
7284,structur alreadi,1,
7285,structur would,1,
7286,stuck post,1,
7287,studi chose,1,
7288,sub nica,1,
7289,subjectless matter,1,
7290,submit purpos,1,
7291,succeed far,1,
7292,such bad,1,
7293,such delay,1,
7294,such it,1,
7295,such practic,1,
7296,such situat,1,
7297,suit do,1,
7298,suit voir,1,
7299,summar ask,1,
7300,summar naughti,1,
7301,sunday were,1,
7302,super annoy,1,
7303,super disappoint,1,
7304,super face,1,
7305,super faith,1,
7306,super fine,1,
7307,super mop,1,
7308,super short,1,
7309,super small,1,
7310,super thin,1,
7311,suppli cabl,1,
7312,supplier ha,1,
7313,supplier ne,1,
7314,supplier not,1,
7315,supplier purchas,1,
7316,supplier respons,1,
7317,supplier thi,1,
7318,supplier week,1,
7319,support backer,1,
7320,support grill,1,
7321,support help,1,
7322,support support,1,
7323,support the,2,
7324,support window,1,
7325,sure the,1,
7326,surnam the,1,
7327,surpris came,1,
7328,surpris receiv,2,
7329,surpris the,1,
7330,surrend hj,1,
7331,surrend it,1,
7332,suspect game,1,
7333,suspect the,1,
7334,switch correct,1,
7335,switch tri,1,
7336,sword sixti,1,
7337,sword the,1,
7338,swore be,1,
7339,synthet leather,1,
7340,system failur,1,
7341,system ineffici,1,
